SA1_internal_2021	medianTotalPersonalIncome
18191	33124
18192	36868
18193	51324
18194	25116
18195	
18196	54756
18197	42484
18198	56004
18199	57044
18200	40508
18201	44200
18202	
18203	31876
18204	34528
18205	41704
18206	41132
18207	40820
18208	36764
18209	37024
18210	37180
18211	43732
18212	34476
18213	34164
18214	39208
18215	29692
18216	33592
18217	49556
18218	38896
18219	
18220	41964
18221	35152
18222	33384
18223	36452
18224	33384
18225	31304
18226	31304
18227	38116
18228	25584
18229	25688
18230	33904
18231	23452
18232	26572
18233	26884
18234	31824
18235	28912
18236	26884
18237	33176
18238	39156
18239	30420
18240	40768
18241	28288
18242	24804
18243	28444
18244	29744
18245	35152
18246	27508
18247	31564
18248	37232
18249	23712
18250	28964
18251	25584
18252	33280
18253	42744
18254	39208
18255	29224
18256	27924
18257	35204
18258	35776
18259	37440
18260	32240
18261	27352
18262	34528
18263	35152
18264	34684
18265	34632
18266	29016
18267	33176
18268	37492
18269	35880
18270	27716
18271	31408
18272	28392
18273	35256
18274	32760
18275	47476
18276	47736
18277	43264
18278	30888
18279	45812
18280	32708
18281	41288
18282	30784
18283	29484
18284	39676
18285	39624
18286	48048
18287	36036
18288	31980
18289	31200
18290	33124
18291	37232
18292	38480
18293	51064
18294	43160
18295	36036
18296	40560
18297	43004
18298	52780
18299	44980
18300	52624
18301	36036
18302	38532
18303	40196
18304	32968
18305	44460
18306	42640
18307	40664
18308	39884
18309	37128
18310	42692
18311	39312
18312	38584
18313	41860
18314	40456
18315	37180
18316	37128
18317	34736
18318	47528
18319	37024
18320	37440
18321	41028
18322	
18323	38428
18324	41912
18325	50128
18326	45604
18327	49868
18328	50856
18329	51688
18330	
18331	48048
18332	44512
18333	43056
18334	44044
18335	36972
18336	44564
18337	54704
18338	56940
18339	63752
18340	50908
18341	60528
18342	62504
18343	43680
18344	42900
18345	60424
18346	54600
18347	29900
18348	45500
18349	25428
18350	38948
18351	36972
18352	43316
18353	54964
18354	61568
18355	56732
18356	56316
18357	53248
18358	71136
18359	65884
18360	58500
18361	61516
18362	58500
18363	57356
18364	62712
18365	61620
18366	56732
18367	53144
18368	55380
18369	53456
18370	57044
18371	53404
18372	52312
18373	63440
18374	73528
18375	
18376	65676
18377	59176
18378	67080
18379	65780
18380	60892
18381	51220
18382	49036
18383	57928
18384	40248
18385	55016
18386	58084
18387	59644
18388	63180
18389	57460
18390	62868
18391	62712
18392	51168
18393	55328
18394	58500
18395	53924
18396	52208
18397	52884
18398	37440
18399	26052
18400	57616
18401	54652
18402	34008
18403	31356
18404	35048
18405	63284
18406	60320
18407	50700
18408	55588
18409	47944
18410	60008
18411	29224
18412	42692
18413	53820
18414	27040
18415	32552
18416	37180
18417	33488
18418	65208
18419	29432
18420	31304
18421	38636
18422	55120
18423	55588
18424	51532
18425	50596
18426	49192
18427	56160
18428	22776
18429	58292
18430	56212
18431	56524
18432	58656
18433	49816
18434	55068
18435	57148
18436	53300
18437	52676
18438	50648
18439	61620
18440	54756
18441	50284
18442	50024
18443	54132
18444	56888
18445	52832
18446	54444
18447	53248
18448	48204
18449	52260
18450	55588
18451	49764
18452	55120
18453	49608
18454	51792
18455	52572
18456	52156
18457	50752
18458	55952
18459	56420
18460	31980
18461	28756
18462	24804
18463	28808
18464	25220
18465	36296
18466	27196
18467	24804
18468	26364
18469	26936
18470	27196
18471	26988
18472	27664
18473	32812
18474	24700
18475	25636
18476	24908
18477	34164
18478	33280
18479	32656
18480	25428
18481	31148
18482	24284
18483	38844
18484	28080
18485	33228
18486	38428
18487	46124
18488	25324
18489	25688
18490	21268
18491	20956
18492	25688
18493	23660
18494	21996
18495	26780
18496	23556
18497	31096
18498	28912
18499	23400
18500	30212
18501	27612
18502	24544
18503	23244
18504	30212
18505	26156
18506	29536
18507	34736
18508	34372
18509	33904
18510	25116
18511	21684
18512	25064
18513	26572
18514	25740
18515	26208
18516	24232
18517	24180
18518	
18519	40664
18520	4764500
18521	25896
18522	25636
18523	41184
18524	42536
18525	30108
18526	23608
18527	23920
18528	25324
18529	25688
18530	22880
18531	23348
18532	24908
18533	45084
18534	42172
18535	24336
18536	40560
18537	45552
18538	51532
18539	41912
18540	45292
18541	29484
18542	45188
18543	42796
18544	46020
18545	22256
18546	17316
18547	21112
18548	25116
18549	23504
18550	24388
18551	28392
18552	26104
18553	29900
18554	26208
18555	24024
18556	25428
18557	23920
18558	22568
18559	25012
18560	23296
18561	22620
18562	26260
18563	23036
18564	27040
18565	25064
18566	23504
18567	22412
18568	22516
18569	21736
18570	24128
18571	23192
18572	22256
18573	23452
18574	23348
18575	20280
18576	24492
18577	24648
18578	23764
18579	28964
18580	24752
18581	33332
18582	27768
18583	31460
18584	23556
18585	24336
18586	22880
18587	29588
18588	28184
18589	20904
18590	24544
18591	21580
18592	22100
18593	26988
18594	24440
18595	21736
18596	23972
18597	25064
18598	23400
18599	23920
18600	25168
18601	24336
18602	25324
18603	29068
18604	25740
18605	32656
18606	33384
18607	34216
18608	25792
18609	24544
18610	23400
18611	24648
18612	26520
18613	28340
18614	24232
18615	26624
18616	25012
18617	28600
18618	24440
18619	26676
18620	24232
18621	36452
18622	26312
18623	34372
18624	23400
18625	25584
18626	26988
18627	25324
18628	26312
18629	26936
18630	27508
18631	27248
18632	22776
18633	22568
18634	22308
18635	26520
18636	25584
18637	26832
18638	22724
18639	26884
18640	24388
18641	22724
18642	27716
18643	23712
18644	23608
18645	22828
18646	25532
18647	25480
18648	22100
18649	25324
18650	26468
18651	28340
18652	26676
18653	27872
18654	24856
18655	30524
18656	24752
18657	24128
18658	26936
18659	23556
18660	25480
18661	20956
18662	27040
18663	32396
18664	30940
18665	27092
18666	28964
18667	23504
18668	23296
18669	26416
18670	23504
18671	23296
18672	26364
18673	23660
18674	23140
18675	26468
18676	23192
18677	19344
18678	25584
18679	27092
18680	25584
18681	22308
18682	27040
18683	28860
18684	24336
18685	23712
18686	27248
18687	30108
18688	26468
18689	31408
18690	24804
18691	27716
18692	26936
18693	39156
18694	27040
18695	26520
18696	20436
18697	27560
18698	24960
18699	24388
18700	29276
18701	25532
18702	34216
18703	32864
18704	31720
18705	28392
18706	36868
18707	26208
18708	25272
18709	24804
18710	27300
18711	23608
18712	23712
18713	25272
18714	23088
18715	23608
18716	23868
18717	28392
18718	23608
18719	25792
18720	26832
18721	21944
18722	26624
18723	24648
18724	25532
18725	23452
18726	22204
18727	21944
18728	26884
18729	23712
18730	24648
18731	19812
18732	21372
18733	20592
18734	24232
18735	20696
18736	21996
18737	24024
18738	23348
18739	22880
18740	20540
18741	22464
18742	22100
18743	21632
18744	22308
18745	25168
18746	21320
18747	23816
18748	26624
18749	22308
18750	23608
18751	24388
18752	24492
18753	23816
18754	21632
18755	23296
18756	25168
18757	22308
18758	26884
18759	23712
18760	21268
18761	22412
18762	22204
18763	22776
18764	24128
18765	22672
18766	21996
18767	20436
18768	23452
18769	29900
18770	23712
18771	20488
18772	29068
18773	28132
18774	24804
18775	24700
18776	25168
18777	25636
18778	25844
18779	25012
18780	28288
18781	21424
18782	22828
18783	22828
18784	25688
18785	22828
18786	21892
18787	21424
18788	28340
18789	23452
18790	23868
18791	24700
18792	23400
18793	26884
18794	24700
18795	23712
18796	22724
18797	22932
18798	22932
18799	25376
18800	23816
18801	24804
18802	30108
18803	27248
18804	28704
18805	
18806	23608
18807	22880
18808	22984
18809	31616
18810	31928
18811	37700
18812	38792
18813	43316
18814	48308
18815	42120
18816	51636
18817	24284
18818	27560
18819	31980
18820	41340
18821	39052
18822	43368
18823	24752
18824	24492
18825	27456
18826	28912
18827	27924
18828	24076
18829	31876
18830	26156
18831	28132
18832	29328
18833	31148
18834	22880
18835	24700
18836	23608
18837	21528
18838	24908
18839	23348
18840	27196
18841	22100
18842	26624
18843	29120
18844	24960
18845	28964
18846	25168
18847	27976
18848	32136
18849	25064
18850	28704
18851	24700
18852	25220
18853	28756
18854	35256
18855	34580
18856	25428
18857	28080
18858	24388
18859	21528
18860	24544
18861	27040
18862	23400
18863	29536
18864	27404
18865	25896
18866	24492
18867	31460
18868	23972
18869	22984
18870	25688
18871	30524
18872	25272
18873	23608
18874	26624
18875	23036
18876	25532
18877	35308
18878	24700
18879	27456
18880	25480
18881	24804
18882	31148
18883	23036
18884	23972
18885	25168
18886	25168
18887	24492
18888	23244
18889	24232
18890	39728
18891	32084
18892	
18893	44980
18894	18200
18895	29120
18896	34164
18897	25220
18898	23400
18899	29796
18900	46384
18901	35724
18902	41184
18903	28132
18904	25428
18905	32708
18906	39988
18907	33384
18908	25480
18909	35308
18910	40820
18911	39936
18912	23920
18913	23712
18914	40560
18915	37856
18916	34788
18917	42952
18918	26156
18919	39468
18920	38116
18921	35880
18922	37856
18923	30316
18924	31824
18925	28600
18926	46800
18927	40092
18928	38376
18929	34736
18930	43940
18931	
18932	60164
18933	19448
18934	40820
18935	37804
18936	42796
18937	31824
18938	32084
18939	36504
18940	32760
18941	42692
18942	32604
18943	39780
18944	41236
18945	41080
18946	34580
18947	39624
18948	54080
18949	23400
18950	38168
18951	40352
18952	38428
18953	45396
18954	42536
18955	37284
18956	44564
18957	42848
18958	39624
18959	25636
18960	39676
18961	35464
18962	29640
18963	43420
18964	46488
18965	37128
18966	29900
18967	44044
18968	56316
18969	45500
18970	51584
18971	54860
18972	48308
18973	55692
18974	58968
18975	54080
18976	53664
18977	62348
18978	53508
18979	52988
18980	52728
18981	49348
18982	56784
18983	49972
18984	61828
18985	48152
18986	50076
18987	57616
18988	56888
18989	53300
18990	54496
18991	50076
18992	52312
18993	39208
18994	52572
18995	60060
18996	53716
18997	45864
18998	57616
18999	45292
19000	47944
19001	44616
19002	
19003	54704
19004	54340
19005	73320
19006	64168
19007	63336
19008	
19009	61932
19010	49244
19011	53924
19012	47372
19013	75088
19014	52780
19015	47736
19016	53664
19017	41964
19018	55120
19019	50752
19020	26260
19021	56212
19022	21788
19023	25792
19024	28236
19025	27664
19026	21528
19027	25012
19028	23400
19029	24544
19030	27404
19031	21528
19032	23712
19033	24856
19034	24960
19035	27144
19036	28184
19037	28132
19038	26780
19039	24648
19040	21112
19041	25792
19042	22464
19043	21632
19044	27456
19045	23400
19046	24752
19047	24492
19048	34008
19049	37128
19050	74724
19051	45032
19052	22516
19053	24908
19054	24128
19055	30524
19056	23400
19057	43056
19058	42068
19059	38948
19060	35880
19061	35828
19062	46540
19063	56784
19064	49920
19065	57148
19066	39624
19067	61152
19068	54808
19069	44980
19070	61360
19071	55432
19072	50232
19073	49608
19074	56368
19075	53196
19076	50128
19077	45552
19078	46488
19079	52520
19080	41184
19081	49556
19082	52676
19083	51064
19084	50128
19085	57460
19086	67704
19087	26988
19088	
19089	50700
19090	23920
19091	35204
19092	57824
19093	25168
19094	36348
19095	31304
19096	30472
19097	47632
19098	26988
19099	27560
19100	40092
19101	31512
19102	30836
19103	32916
19104	29692
19105	32344
19106	28860
19107	31928
19108	32604
19109	43992
19110	34112
19111	52260
19112	60060
19113	26520
19114	33644
19115	28236
19116	38740
19117	32604
19118	44980
19119	43004
19120	30004
19121	37232
19122	29484
19123	31148
19124	24336
19125	25740
19126	29640
19127	24440
19128	25896
19129	23400
19130	24440
19131	18616
19132	25428
19133	23816
19134	25168
19135	22984
19136	31096
19137	30524
19138	
19139	21788
19140	28964
19141	25324
19142	30004
19143	25532
19144	29172
19145	26936
19146	25116
19147	23608
19148	22828
19149	24180
19150	23764
19151	25220
19152	23140
19153	24180
19154	43264
19155	39624
19156	36920
19157	38636
19158	44044
19159	39312
19160	43212
19161	44252
19162	38480
19163	38792
19164	37180
19165	40508
19166	36296
19167	41756
19168	39104
19169	15912
19170	47788
19171	46228
19172	36192
19173	43472
19174	36036
19175	33332
19176	39468
19177	48204
19178	41912
19179	38064
19180	39676
19181	37752
19182	37856
19183	19448
19184	39000
19185	39780
19186	46852
19187	28548
19188	39884
19189	26780
19190	47944
19191	63336
19192	60996
19193	55016
19194	57512
19195	61100
19196	59332
19197	57148
19198	48256
19199	61412
19200	66612
19201	53560
19202	44200
19203	47736
19204	53976
19205	56420
19206	43680
19207	45604
19208	48984
19209	61880
19210	56628
19211	63492
19212	46800
19213	60268
19214	59436
19215	49296
19216	50180
19217	52624
19218	51688
19219	45812
19220	55224
19221	56056
19222	52468
19223	46436
19224	53872
19225	55536
19226	53768
19227	53456
19228	59280
19229	54964
19230	46280
19231	50284
19232	60060
19233	45136
19234	56576
19235	44096
19236	51688
19237	55692
19238	52468
19239	59124
19240	62816
19241	34944
19242	53144
19243	45604
19244	40352
19245	39364
19246	40508
19247	53924
19248	33436
19249	44564
19250	50180
19251	43524
19252	51376
19253	38532
19254	35204
19255	31668
19256	46956
19257	54964
19258	58240
19259	51636
19260	51844
19261	44668
19262	47424
19263	39052
19264	49764
19265	40976
19266	42692
19267	47476
19268	66664
19269	67288
19270	76388
19271	46800
19272	62556
19273	27040
19274	56940
19275	130000
19276	18200
19277	46020
19278	41964
19279	41756
19280	28704
19281	41340
19282	47060
19283	52364
19284	64740
19285	42796
19286	24440
19287	41860
19288	51324
19289	46488
19290	50960
19291	46488
19292	50960
19293	44200
19294	51688
19295	41704
19296	47320
19297	34528
19298	44044
19299	45760
19300	49140
19301	49036
19302	38428
19303	46800
19304	41028
19305	42900
19306	39364
19307	45604
19308	41860
19309	45552
19310	52728
19311	55484
19312	50856
19313	43628
19314	60424
19315	48152
19316	58448
19317	58084
19318	57720
19319	58188
19320	32552
19321	47060
19322	68692
19323	51792
19324	51168
19325	49296
19326	37648
19327	60736
19328	57824
19329	41808
19330	50648
19331	58292
19332	64844
19333	60424
19334	41132
19335	47424
19336	54704
19337	53144
19338	55120
19339	57668
19340	46176
19341	49036
19342	47944
19343	48360
19344	61256
19345	51272
19346	51740
19347	66508
19348	59436
19349	54548
19350	45864
19351	47060
19352	53560
19353	54340
19354	54808
19355	59436
19356	45812
19357	52936
19358	48828
19359	50232
19360	64116
19361	50804
19362	59488
19363	59332
19364	52936
19365	54600
19366	63856
19367	55848
19368	49920
19369	57928
19370	69056
19371	63544
19372	63700
19373	60632
19374	63700
19375	57564
19376	69212
19377	70460
19378	56160
19379	66612
19380	65572
19381	43056
19382	57460
19383	63648
19384	52208
19385	56160
19386	60996
19387	63440
19388	62348
19389	67444
19390	39624
19391	75296
19392	63128
19393	56836
19394	55432
19395	56004
19396	40976
19397	63128
19398	48984
19399	37700
19400	40716
19401	39728
19402	57928
19403	62192
19404	41704
19405	57408
19406	65520
19407	55848
19408	48360
19409	53924
19410	61048
19411	60008
19412	60528
19413	54860
19414	65156
19415	60164
19416	56576
19417	56368
19418	59124
19419	65884
19420	46904
19421	43472
19422	59592
19423	61984
19424	65780
19425	
19426	56940
19427	
19428	53144
19429	45344
19430	73788
19431	
19432	66872
19433	
19434	59436
19435	67392
19436	30628
19437	81120
19438	59020
19439	59020
19440	56784
19441	65312
19442	56160
19443	72748
19444	75660
19445	61880
19446	52156
19447	59020
19448	50804
19449	62920
19450	60164
19451	60788
19452	62296
19453	69524
19454	53248
19455	67964
19456	61568
19457	48152
19458	51012
19459	58500
19460	
19461	53508
19462	72904
19463	49192
19464	75348
19465	47372
19466	59592
19467	42120
19468	58084
19469	56836
19470	42640
19471	30472
19472	55692
19473	52988
19474	47528
19475	62452
19476	52832
19477	49816
19478	35308
19479	49192
19480	60216
19481	57876
19482	56108
19483	47268
19484	49348
19485	
19486	41860
19487	51116
19488	48776
19489	51688
19490	54028
19491	52312
19492	48672
19493	52208
19494	53144
19495	51168
19496	46176
19497	59852
19498	48672
19499	46332
19500	74724
19501	42900
19502	47164
19503	54080
19504	42848
19505	51324
19506	53144
19507	49868
19508	47424
19509	47164
19510	54600
19511	45656
19512	55536
19513	57512
19514	48932
19515	56160
19516	54444
19517	53716
19518	49608
19519	56108
19520	29900
19521	53872
19522	55328
19523	50804
19524	43732
19525	59332
19526	50024
19527	54028
19528	51792
19529	44616
19530	42744
19531	
19532	81224
19533	54028
19534	52468
19535	25584
19536	49660
19537	56680
19538	53976
19539	50544
19540	53300
19541	54236
19542	52676
19543	52988
19544	56940
19545	53560
19546	52364
19547	52520
19548	56576
19549	46176
19550	53508
19551	46956
19552	
19553	59488
19554	31720
19555	49920
19556	53612
19557	53872
19558	53664
19559	46800
19560	51012
19561	57720
19562	50804
19563	53560
19564	50128
19565	52780
19566	49972
19567	41912
19568	43732
19569	56628
19570	57252
19571	49920
19572	52364
19573	59280
19574	56524
19575	50128
19576	43108
19577	58188
19578	63388
19579	52364
19580	48776
19581	64324
19582	50440
19583	62712
19584	53092
19585	59956
19586	60424
19587	50492
19588	52208
19589	52156
19590	53560
19591	53300
19592	67704
19593	59696
19594	63492
19595	42172
19596	57928
19597	54496
19598	49868
19599	55484
19600	58240
19601	69940
19602	62608
19603	62920
19604	56472
19605	53404
19606	60424
19607	30836
19608	58136
19609	67288
19610	63076
19611	43420
19612	59228
19613	56940
19614	53352
19615	47528
19616	61724
19617	49036
19618	52260
19619	54756
19620	52312
19621	42380
19622	42900
19623	51636
19624	44408
