SA1_internal_2021	medianTotalFamilyIncome
33500	108680
33501	112320
33502	110500
33503	124748
33504	150748
33505	120952
33506	187772
33507	130988
33508	119132
33509	112632
33510	114556
33511	141128
33512	119236
33513	133224
33514	114400
33515	124540
33516	114088
33517	121680
33518	150748
33519	132756
33520	135304
33521	138216
33522	148720
33523	124540
33524	117000
33525	156728
33526	138112
33527	141960
33528	49348
33529	137800
33530	136500
33531	147056
33532	131196
33533	
33534	117000
33535	156988
33536	104676
33537	111020
33538	98540
33539	105352
33540	108316
33541	117988
33542	119808
33543	140972
33544	105352
33545	118092
33546	104780
33547	113412
33548	113568
33549	107536
33550	125372
33551	105976
33552	104572
33553	143000
33554	157872
33555	146588
33556	92300
33557	108940
33558	126256
33559	139360
33560	147160
33561	100984
33562	125892
33563	108732
33564	106444
33565	108056
33566	121940
33567	111696
33568	
33569	103064
33570	120224
33571	140088
33572	144976
33573	145340
33574	120432
33575	105508
33576	118820
33577	113724
33578	126984
33579	123864
33580	134316
33581	108992
33582	69836
33583	131716
33584	123448
33585	118872
33586	159588
33587	144716
33588	129324
33589	55900
33590	95316
33591	122720
33592	96824
33593	108992
33594	99632
33595	120588
33596	112008
33597	
33598	130416
33599	121316
33600	143000
33601	119860
33602	105300
33603	100724
33604	125164
33605	120536
33606	87724
33607	115544
33608	115960
33609	116272
33610	123032
33611	123760
33612	79248
33613	46800
33614	110708
33615	108888
33616	96564
33617	86424
33618	109668
33619	110500
33620	117000
33621	72176
33622	73112
33623	88816
33624	119548
33625	104832
33626	83408
33627	102180
33628	75192
33629	99320
33630	113984
33631	124540
33632	102336
33633	122512
33634	110500
33635	98488
33636	110812
33637	123032
33638	123448
33639	122668
33640	119028
33641	97864
33642	98540
33643	112060
33644	159068
33645	126932
33646	107640
33647	89076
33648	122512
33649	156988
33650	179764
33651	145132
33652	136500
33653	135356
33654	164996
33655	
33656	
33657	
33658	157144
33659	150176
33660	77116
33661	76544
33662	72956
33663	101088
33664	95628
33665	119964
33666	94796
33667	107224
33668	86892
33669	81224
33670	76076
33671	89752
33672	70928
33673	79092
33674	83772
33675	99476
33676	120224
33677	102856
33678	99320
33679	91572
33680	73632
33681	87048
33682	101504
33683	99892
33684	86112
33685	122720
33686	150176
33687	188500
33688	141700
33689	110500
33690	131612
33691	122304
33692	121004
33693	131872
33694	105404
33695	136448
33696	143988
33697	132132
33698	119808
33699	183820
33700	177944
33701	117000
33702	115336
33703	88816
33704	65468
33705	65884
33706	66196
33707	83668
33708	73164
33709	76076
33710	75504
33711	96304
33712	109460
33713	124280
33714	118040
33715	108316
33716	128024
33717	119548
33718	93964
33719	97500
33720	87464
33721	82056
33722	97032
33723	120692
33724	114816
33725	105144
33726	135876
33727	76492
33728	98020
33729	96408
33730	61724
33731	117000
33732	112892
33733	85644
33734	117000
33735	110032
33736	120432
33737	117000
33738	124748
33739	
33740	61984
33741	91468
33742	108316
33743	29900
33744	87724
33745	100932
33746	103116
33747	59384
33748	62816
33749	108732
33750	124540
33751	97500
33752	113568
33753	89336
33754	101192
33755	120692
33756	164996
33757	146692
33758	145548
33759	163228
33760	162032
33761	153088
33762	99320
33763	82836
33764	140400
33765	159692
33766	186316
33767	138632
33768	160576
33769	166972
33770	183456
33771	163436
33772	152880
33773	128856
33774	148304
33775	180492
33776	184184
33777	224224
33778	160316
33779	167804
33780	146848
33781	149084
33782	141544
33783	243412
33784	195988
33785	143000
33786	154232
33787	150540
33788	245232
33789	169000
33790	174148
33791	145964
33792	83044
33793	165724
33794	127192
33795	131248
33796	167336
33797	139724
33798	133224
33799	136136
33800	158860
33801	141128
33802	144040
33803	84500
33804	173836
33805	135772
33806	145860
33807	137280
33808	117000
33809	139984
33810	111228
33811	96200
33812	141700
33813	132600
33814	122148
33815	134004
33816	138632
33817	155168
33818	141440
33819	115440
33820	123864
33821	125632
33822	175448
33823	167700
33824	123864
33825	74724
33826	84812
33827	106184
33828	156988
33829	149968
33830	151060
33831	156520
33832	153764
33833	149448
33834	139724
33835	128960
33836	117468
33837	105716
33838	137592
33839	99892
33840	100048
33841	122876
33842	75192
33843	93600
33844	105716
33845	165256
33846	99320
33847	95524
33848	107536
33849	90116
33850	97448
33851	96200
33852	88348
33853	86320
33854	99476
33855	76960
33856	96564
33857	73840
33858	75504
33859	69732
33860	106444
33861	88192
33862	92924
33863	117728
33864	89180
33865	70460
33866	120952
33867	98748
33868	72956
33869	105404
33870	89336
33871	87984
33872	87724
33873	85748
33874	92040
33875	85904
33876	
33877	173316
33878	106600
33879	128232
33880	107224
33881	140400
33882	77220
33883	75348
33884	107224
33885	54860
33886	81224
33887	72488
33888	47268
33889	
33890	97500
33891	84500
33892	92768
33893	117000
33894	98176
33895	80132
33896	63076
33897	71500
33898	91624
33899	105248
33900	97500
33901	115804
33902	102492
33903	95836
33904	70980
33905	67756
33906	59280
33907	73840
33908	79300
33909	75036
33910	74152
33911	119392
33912	87724
33913	104988
33914	110500
33915	80184
33916	85488
33917	85748
33918	62868
33919	63856
33920	81692
33921	121836
33922	89648
33923	113152
33924	72072
33925	64116
33926	61360
33927	97500
33928	101452
33929	60112
33930	75816
33931	68536
33932	69316
33933	77532
33934	72904
33935	67184
33936	55692
33937	69316
33938	66612
33939	71500
33940	64012
33941	69992
33942	69524
33943	67444
33944	74724
33945	67184
33946	134004
33947	110500
33948	92612
33949	87360
33950	104936
33951	118196
33952	123448
33953	115752
33954	109408
33955	106756
33956	115856
33957	133692
33958	114816
33959	104520
33960	117000
33961	114816
33962	95316
33963	86632
33964	110500
33965	73632
33966	113568
33967	111072
33968	114972
33969	99320
33970	104624
33971	102648
33972	115128
33973	100048
33974	103376
33975	113412
33976	127192
33977	137488
33978	104780
33979	126256
33980	105924
33981	113256
33982	106600
33983	137592
33984	128856
33985	125632
33986	123448
33987	101816
33988	88504
33989	105040
33990	111800
33991	124956
33992	128492
33993	
33994	84500
33995	109200
33996	88348
33997	107068
33998	135668
33999	109512
34000	102648
34001	147836
34002	99632
34003	71500
34004	
34005	78728
34006	58240
34007	120432
34008	146224
34009	152048
34010	121316
34011	107068
34012	97500
34013	84916
34014	69108
34015	146692
34016	84500
34017	113204
34018	115544
34019	103012
34020	127712
34021	118404
34022	104364
34023	70668
34024	109876
34025	93184
34026	115232
34027	144144
34028	104676
34029	96304
34030	122720
34031	86840
34032	87256
34033	105716
34034	119548
34035	151944
34036	60112
34037	144820
34038	86840
34039	113724
34040	95108
34041	98852
34042	119392
34043	75088
34044	91728
34045	78988
34046	122668
34047	115336
34048	96824
34049	104884
34050	100308
34051	101088
34052	84500
34053	96408
34054	79872
34055	87724
34056	80600
34057	77220
34058	68068
34059	64116
34060	80444
34061	81900
34062	81224
34063	75920
34064	101348
34065	97500
34066	102648
34067	115544
34068	80184
34069	67756
34070	96772
34071	94224
34072	76856
34073	48516
34074	96304
34075	71448
34076	78624
34077	99632
34078	98176
34079	108056
34080	118144
34081	96564
34082	89648
34083	114088
34084	66092
34085	49972
34086	111280
34087	53872
34088	66924
34089	91520
34090	98644
34091	97500
34092	104572
34093	63856
34094	51532
34095	60632
34096	68224
34097	91624
34098	87048
34099	91364
34100	97500
34101	94068
34102	121160
34103	126568
34104	119548
34105	111072
34106	72384
34107	76336
34108	83044
34109	92508
34110	102856
34111	111800
34112	118976
34113	120640
34114	98852
34115	79092
34116	80132
34117	77116
34118	93600
34119	108316
34120	102648
34121	99112
34122	83772
34123	84500
34124	99632
34125	91884
34126	120692
34127	115544
34128	92612
34129	92040
34130	106444
34131	81224
34132	110032
34133	118248
34134	109200
34135	84500
34136	81224
34137	67444
34138	95628
34139	102648
34140	97500
34141	93756
34142	
34143	119548
34144	90012
34145	108732
34146	106860
34147	102856
34148	69056
34149	76076
34150	82836
34151	49348
34152	66612
34153	86320
34154	93132
34155	67184
34156	89076
34157	62088
34158	60112
34159	60112
34160	75816
34161	95524
34162	65936
34163	123448
34164	143000
34165	82836
34166	67184
34167	63908
34168	78780
34169	66768
34170	105976
34171	76492
34172	72540
34173	65780
34174	96824
34175	84500
34176	75348
34177	112320
34178	77428
34179	96408
34180	73632
34181	100048
34182	71500
34183	95836
34184	81224
34185	104572
34186	76440
34187	76856
34188	83200
34189	72540
34190	106184
34191	82524
34192	78676
34193	77324
34194	70772
34195	70044
34196	66924
34197	76648
34198	87724
34199	63648
34200	95836
34201	79092
34202	98748
34203	87256
34204	93184
34205	100724
34206	85748
34207	128076
34208	76648
34209	59384
34210	78780
34211	68224
34212	110032
34213	82316
34214	106288
34215	70824
34216	83668
34217	83044
34218	80756
34219	54496
34220	60632
34221	87360
34222	51532
34223	111800
34224	101816
34225	94224
34226	63076
34227	40820
34228	56316
34229	85748
34230	92612
34231	70928
34232	99424
34233	117000
34234	94692
34235	70564
34236	109304
34237	105872
34238	112632
34239	114400
34240	124748
34241	158756
34242	93756
34243	93756
34244	67860
34245	95836
34246	106340
34247	117000
34248	
34249	75348
34250	116376
34251	105872
34252	108316
34253	122148
34254	83200
34255	74724
34256	77584
34257	88816
34258	91728
34259	124280
34260	93184
34261	62192
34262	105404
34263	78884
34264	66612
34265	83408
34266	73320
34267	75660
34268	100724
34269	92092
34270	73944
34271	76076
34272	
34273	286000
34274	84500
34275	76336
34276	29900
34277	117000
34278	71500
34279	89856
34280	87724
34281	82836
34282	88348
34283	115700
34284	
34285	86112
34286	82836
34287	66300
34288	67600
34289	66040
34290	47788
34291	95316
34292	102544
34293	98280
34294	110240
34295	93964
34296	69472
34297	72384
34298	86008
34299	75816
34300	113932
34301	146224
34302	90220
34303	95316
34304	92248
34305	94588
34306	57980
34307	74256
34308	59748
34309	94224
34310	74984
34311	64116
34312	74048
34313	93184
34314	71500
34315	67288
34316	71032
34317	70876
34318	76960
34319	72384
34320	93184
34321	107224
34322	53248
34323	111592
34324	54600
34325	75348
34326	76752
34327	84500
34328	74152
34329	46800
34330	85748
34331	72280
34332	107536
34333	104572
34334	83200
34335	68536
34336	92040
34337	77428
34338	97500
34339	89752
34340	96200
34341	97500
34342	62088
34343	56056
34344	61516
34345	97500
34346	108212
34347	89856
34348	107432
34349	93964
34350	67184
34351	102752
34352	70928
34353	73788
34354	74724
34355	98488
34356	45292
34357	99216
34358	102336
34359	74724
34360	69316
34361	50232
34362	115336
34363	104676
34364	79612
34365	86112
34366	111800
34367	61256
34368	101816
34369	87724
34370	86476
34371	115648
34372	87360
34373	92092
34374	69628
34375	79300
34376	95316
34377	76336
34378	97448
34379	101816
34380	80132
34381	63336
34382	77324
34383	69316
34384	58500
34385	89856
34386	67184
34387	85852
34388	64116
34389	74724
34390	70564
34391	59644
34392	76336
34393	86112
34394	88816
34395	110500
34396	75348
34397	71032
34398	57408
34399	68900
34400	65780
34401	71500
34402	59540
34403	67184
34404	65624
34405	94224
34406	117000
34407	70980
34408	62192
34409	92612
34410	79872
34411	89856
34412	81224
34413	71500
34414	75348
34415	82316
34416	75504
34417	76648
34418	68692
34419	70304
34420	76336
34421	84500
34422	65676
34423	74048
34424	74984
34425	96408
34426	55224
34427	73632
34428	70928
34429	51532
34430	70564
34431	95316
34432	84032
34433	91780
34434	63076
34435	79248
34436	
34437	88816
34438	92508
34439	72748
34440	112632
34441	94900
34442	61256
34443	80600
34444	59072
34445	
34446	89336
34447	98540
34448	97500
34449	89856
34450	112632
34451	95316
34452	79612
34453	79456
34454	74360
34455	102856
34456	118612
34457	91676
34458	91884
34459	67756
34460	70408
34461	80860
34462	109408
34463	112476
34464	115856
34465	61724
34466	73840
34467	133900
34468	82628
34469	106496
34470	78936
34471	106860
34472	99840
34473	96408
34474	117000
34475	84500
34476	100724
34477	88088
34478	101816
34479	105872
34480	96200
34481	96200
34482	117000
34483	69316
34484	65780
34485	71500
34486	96408
34487	93600
34488	65832
34489	60892
34490	93184
34491	101192
34492	85540
34493	97500
34494	75192
34495	80600
34496	71500
34497	82836
34498	57200
34499	75660
34500	80132
34501	77376
34502	85124
34503	
34504	82316
34505	73632
34506	73112
34507	86112
34508	119132
34509	89076
34510	73632
34511	93860
34512	77168
34513	73632
34514	55224
34515	105560
34516	67340
34517	123448
34518	74464
34519	89336
34520	76648
34521	74724
34522	124748
34523	
34524	91572
34525	113100
34526	110084
34527	119132
34528	114088
34529	78468
34530	100412
34531	100724
34532	126048
34533	82836
34534	112320
34535	109928
34536	89336
34537	84500
34538	112528
34539	50388
34540	70460
34541	78780
34542	80184
34543	72176
34544	78676
34545	52624
34546	87048
34547	110500
34548	104780
34549	
34550	110500
34551	101608
34552	81588
34553	75452
34554	84916
34555	63856
34556	83408
34557	73632
34558	86424
34559	73632
34560	83200
34561	97500
34562	101816
34563	80184
34564	93756
34565	88192
34566	69160
34567	96408
34568	98904
34569	93184
34570	76648
34571	67704
34572	100360
34573	103116
34574	97500
34575	112996
34576	101816
34577	80600
34578	75088
34579	75192
34580	89076
34581	69056
34582	72592
34583	72280
34584	49348
34585	101816
34586	81224
34587	104988
34588	88348
34589	
34590	80756
34591	72540
34592	83824
34593	104936
34594	92092
34595	78884
34596	61048
34597	52728
34598	57044
34599	62348
34600	66300
34601	68224
34602	81224
34603	68224
34604	93444
34605	72384
34606	96200
34607	46384
34608	88816
34609	100048
34610	63960
34611	62660
34612	79872
34613	44044
34614	106600
34615	61724
34616	79456
34617	82524
34618	106808
34619	75816
34620	121316
34621	68224
34622	65832
34623	71032
34624	115804
34625	65780
34626	92300
34627	86112
34628	92612
34629	110760
34630	91780
34631	100048
34632	113100
34633	82316
34634	97448
34635	97500
34636	86424
34637	79456
34638	68692
34639	86632
34640	132132
34641	100048
34642	92612
34643	93184
34644	54184
34645	95836
34646	98384
34647	80600
34648	66976
34649	94224
34650	72540
34651	74048
34652	71500
34653	67704
34654	78884
34655	87724
34656	78884
34657	88816
34658	101816
34659	96200
34660	61048
34661	79248
34662	71864
34663	76336
34664	83304
34665	82628
34666	
34667	55224
34668	66196
34669	66768
34670	66300
34671	92612
34672	57304
34673	59332
34674	82316
34675	63076
34676	73112
34677	111800
34678	97032
34679	66300
34680	69316
34681	87724
34682	68536
34683	96044
34684	98488
34685	64376
34686	74620
34687	84500
34688	75504
34689	59124
34690	54600
34691	57408
34692	74984
34693	69004
34694	83408
34695	89648
34696	73320
34697	79300
34698	83044
34699	96824
34700	87724
34701	70044
34702	55484
34703	120224
34704	70200
34705	91936
34706	
34707	
34708	49348
34709	103012
34710	130884
34711	69836
34712	102336
34713	86112
34714	97500
34715	92612
34716	85956
34717	114088
34718	109772
34719	116272
34720	105144
34721	
34722	104832
34723	79456
34724	86840
34725	101348
34726	101504
34727	120432
34728	132184
34729	59956
34730	139620
34731	102648
34732	75244
34733	66092
34734	67184
34735	67184
34736	50856
34737	43680
34738	102648
34739	111228
34740	101348
34741	113724
34742	82836
34743	98852
34744	69316
34745	123916
34746	100360
34747	118612
34748	96564
34749	105924
34750	70044
34751	64012
34752	95108
34753	124332
34754	117000
34755	98540
34756	114556
34757	120796
34758	108316
34759	106288
34760	100048
34761	75816
34762	83564
34763	78572
34764	114816
34765	112632
34766	108316
34767	101192
34768	92300
34769	93600
34770	65728
34771	64428
34772	81692
34773	65624
34774	92092
34775	98540
34776	111436
34777	85020
