SA1_internal_2021	medianMortgageRepayment
57307	18204
57308	18672
57309	16800
57310	15600
57311	15600
57312	15600
57313	16800
57314	18156
57315	19008
57316	15600
57317	16296
57318	17820
57319	17244
57320	17160
57321	18204
57322	19044
57323	18732
57324	17676
57325	16800
57326	19356
57327	18696
57328	23808
57329	18780
57330	20772
57331	25164
57332	20400
57333	23016
57334	21324
57335	22176
57336	
57337	10404
57338	21600
57339	24000
57340	21876
57341	23400
57342	21024
57343	23136
57344	23400
57345	21600
57346	22104
57347	22800
57348	21948
57349	27000
57350	22056
57351	21840
57352	26004
57353	23400
57354	21828
57355	23664
57356	23400
57357	21288
57358	25200
57359	23400
57360	20796
57361	21600
57362	23400
57363	23484
57364	22416
57365	10140
57366	22692
57367	25980
57368	20568
57369	
57370	22236
57371	23400
57372	22584
57373	26004
57374	24228
57375	22104
57376	24348
57377	23964
57378	22440
57379	21600
57380	22680
57381	20400
57382	37704
57383	26904
57384	23148
57385	22656
57386	25104
57387	25800
57388	18720
57389	20016
57390	36000
57391	23148
57392	26004
57393	22848
57394	25224
57395	22500
57396	23580
57397	21600
57398	23916
57399	24000
57400	22800
57401	20796
57402	21840
57403	21540
57404	21600
57405	20796
57406	20604
57407	21420
57408	31200
57409	23268
57410	26208
57411	20796
57412	26004
57413	20616
57414	
57415	21336
57416	
57417	17736
57418	25164
57419	20904
57420	15540
57421	15000
57422	16644
57423	15348
57424	15780
57425	14460
57426	15600
57427	17988
57428	19500
57429	18000
57430	20340
57431	19500
57432	16896
57433	12996
57434	16800
57435	15000
57436	16740
57437	18204
57438	15600
57439	22104
57440	12996
57441	18468
57442	15600
57443	16200
57444	15600
57445	
57446	14400
57447	20796
57448	20400
57449	20796
57450	20604
57451	20844
57452	16116
57453	21708
57454	20148
57455	18960
57456	20520
57457	22104
57458	26004
57459	19524
57460	23580
57461	23700
57462	12996
57463	22404
57464	8736
57465	19248
57466	16548
57467	17904
57468	20400
57469	18204
57470	18204
57471	14724
57472	26004
57473	16860
57474	18468
57475	17940
57476	20400
57477	14400
57478	17844
57479	3000
57480	
57481	
57482	26004
57483	15600
57484	17160
57485	21600
57486	26004
57487	21204
57488	19824
57489	21600
57490	18204
57491	15600
57492	18204
57493	19704
57494	26004
57495	13524
57496	19488
57497	15600
57498	12504
57499	7884
57500	
57501	12048
57502	
57503	12996
57504	18204
57505	12996
57506	7188
57507	11112
57508	9360
57509	14064
57510	12996
57511	10500
57512	12996
57513	10404
57514	12480
57515	11832
57516	15600
57517	16248
57518	13776
57519	12504
57520	9228
57521	12504
57522	9600
57523	8676
57524	12996
57525	15420
57526	8316
57527	18204
57528	9384
57529	9288
57530	11832
57531	14400
57532	15000
57533	16200
57534	9120
57535	15600
57536	12456
57537	19200
57538	19296
57539	19224
57540	20928
57541	22200
57542	18072
57543	20796
57544	32808
57545	24000
57546	
57547	18204
57548	17556
57549	24000
57550	
57551	20088
57552	18204
57553	24360
57554	20796
57555	23400
57556	25716
57557	15600
57558	17628
57559	18108
57560	23400
57561	15600
57562	19200
57563	15600
57564	14304
57565	13128
57566	15084
57567	15720
57568	16896
57569	20796
57570	18852
57571	21684
57572	21060
57573	17532
57574	18300
57575	20796
57576	15000
57577	21480
57578	10980
57579	16800
57580	16380
57581	10404
57582	11436
57583	19500
57584	15864
57585	18204
57586	18204
57587	12480
57588	12996
57589	12192
57590	15600
57591	18000
57592	
57593	19836
57594	19968
57595	18204
57596	25200
57597	20796
57598	24000
57599	28524
57600	23400
57601	26400
57602	24000
57603	20364
57604	23400
57605	5856
57606	10800
57607	10884
57608	8844
57609	10368
57610	20796
57611	12996
57612	14484
57613	7800
57614	12504
57615	18720
57616	10824
57617	10404
57618	10920
57619	16800
57620	6600
57621	15600
57622	6504
57623	3384
57624	7800
57625	14400
57626	14400
57627	18204
57628	20400
57629	18708
57630	18000
57631	21600
57632	20136
57633	20796
57634	17316
57635	15000
57636	17868
57637	20304
57638	18720
57639	6504
57640	11208
57641	19092
57642	20796
57643	21600
57644	24000
57645	19500
57646	20400
57647	18204
57648	21252
57649	14820
57650	18204
57651	14952
57652	
57653	20280
57654	24000
57655	
57656	6372
57657	17628
57658	10404
57659	8976
57660	13908
57661	8844
57662	11568
57663	10860
57664	12996
57665	17400
57666	15504
57667	18936
57668	9360
57669	
57670	12000
57671	
57672	6000
57673	9360
57674	6444
57675	12996
57676	10092
57677	16680
57678	3600
57679	11436
57680	6504
57681	6504
57682	12576
57683	13104
57684	13704
57685	9000
57686	12000
57687	
57688	
57689	7200
57690	4800
57691	8448
57692	12300
57693	8100
57694	12000
57695	6372
57696	9600
57697	8400
57698	7800
57699	20772
57700	21948
57701	12348
57702	13344
57703	17940
57704	15600
57705	16116
57706	20016
57707	12996
57708	11964
57709	24000
57710	12996
57711	15144
57712	13836
57713	12096
57714	11964
57715	19500
57716	15600
57717	10764
57718	12996
57719	11400
57720	18204
57721	21588
57722	12504
57723	18204
57724	20796
57725	12996
57726	11832
57727	22800
57728	19200
57729	18204
57730	18204
57731	12000
57732	23400
57733	21816
57734	27600
57735	18204
57736	15936
57737	15252
57738	15600
57739	17760
57740	19500
57741	20796
57742	24000
57743	16800
57744	20280
57745	18420
57746	17292
57747	16800
57748	18204
57749	10764
57750	12120
57751	10404
57752	15600
57753	17868
57754	17580
57755	16800
57756	14952
57757	16908
57758	21804
57759	19764
57760	15600
57761	13896
57762	19764
57763	16116
57764	15600
57765	15600
57766	14700
57767	7800
57768	9600
57769	18960
57770	19200
57771	18720
57772	10404
57773	9876
57774	12000
57775	5616
57776	14304
57777	3252
57778	1308
57779	12996
57780	12504
57781	18912
57782	6600
57783	9876
57784	10920
57785	9360
57786	1800
57787	
57788	
57789	6180
57790	5724
57791	7800
57792	1560
57793	19248
57794	20604
57795	13680
57796	17712
57797	19368
57798	27708
57799	24000
57800	21792
57801	15600
57802	14280
57803	19452
57804	15480
57805	11400
57806	16452
57807	18204
57808	12996
57809	12804
57810	11700
57811	13740
57812	9888
57813	15312
57814	15600
57815	12996
57816	7284
57817	12792
57818	11220
57819	12216
57820	13296
57821	3000
57822	10452
57823	9672
57824	15060
57825	15708
57826	10440
57827	12000
57828	6360
57829	26004
57830	27696
57831	25980
57832	24240
57833	26208
57834	26004
57835	26004
57836	
57837	57720
57838	23400
57839	22104
57840	19500
57841	23400
57842	18720
57843	31200
57844	12060
57845	29088
57846	28956
57847	28080
57848	31200
57849	36000
57850	28836
57851	21588
57852	30000
57853	22572
57854	25584
57855	
57856	20796
57857	20796
57858	32304
57859	16200
57860	15600
57861	23400
57862	26520
57863	25500
57864	23916
57865	24600
57866	31200
57867	26004
57868	21444
57869	22308
57870	23400
57871	22368
57872	15600
57873	18168
57874	
57875	
57876	
57877	6516
57878	15864
57879	
57880	
57881	
57882	
57883	
57884	
57885	12000
57886	
57887	
57888	
57889	
57890	20796
57891	
57892	
57893	
57894	
57895	19500
57896	55644
57897	
57898	
57899	18960
57900	
57901	
57902	24000
57903	
57904	26004
57905	
57906	
57907	
57908	4476
57909	
57910	28320
57911	16908
57912	35100
57913	
57914	24612
57915	
57916	23700
57917	35208
57918	21600
57919	9516
57920	
57921	13008
57922	20484
57923	24600
57924	16896
57925	36396
57926	20796
57927	
57928	
57929	17844
57930	
57931	
57932	24000
57933	26004
57934	
57935	
57936	
57937	
57938	35640
57939	
57940	29640
57941	
57942	
57943	8172
57944	
57945	
57946	
57947	
57948	
57949	
57950	51996
57951	
57952	
57953	
57954	
57955	
57956	10872
57957	12996
57958	20796
57959	15096
57960	20208
57961	7800
57962	20808
57963	6036
57964	15708
57965	13752
57966	
57967	8700
57968	
57969	11304
57970	
57971	16644
57972	
57973	84000
57974	16896
57975	16932
57976	26004
57977	
57978	17880
57979	21048
57980	23916
57981	24696
57982	
57983	21180
57984	32988
57985	
57986	27816
57987	
57988	
57989	16800
57990	
57991	17940
57992	20796
57993	16908
57994	19200
57995	17976
57996	20400
57997	19200
57998	14220
57999	14400
58000	17472
58001	16800
58002	15600
58003	16320
58004	12744
58005	15000
58006	15600
58007	23136
58008	12552
58009	14640
58010	13104
58011	20796
58012	
58013	
58014	
58015	
58016	
58017	36000
58018	
58019	18000
58020	19500
58021	15720
58022	5520
58023	12996
58024	
58025	
58026	63600
58027	
58028	
58029	15996
58030	26160
58031	33600
58032	14304
58033	
58034	29952
58035	63000
58036	9600
58037	51996
58038	23268
58039	26004
58040	28596
58041	28596
58042	24696
58043	10404
58044	20796
58045	25188
58046	25008
58047	
58048	20796
58049	19656
58050	24000
58051	19164
58052	20796
58053	
58054	26004
58055	21576
58056	25032
58057	20796
58058	23400
58059	27504
58060	22356
58061	24780
58062	20796
58063	20796
58064	21204
58065	22884
58066	30552
58067	23700
58068	25500
58069	19068
58070	18204
58071	14316
58072	26004
58073	20796
58074	16800
58075	21300
58076	
58077	24000
58078	28596
58079	20016
58080	
58081	42900
58082	23700
58083	24000
58084	7200
58085	8964
58086	13200
58087	
58088	20796
58089	23400
58090	27600
58091	20160
58092	10404
58093	
58094	29304
58095	30108
58096	15600
58097	
58098	28344
58099	
58100	
58101	9360
58102	
58103	15360
58104	21336
58105	20796
58106	23244
58107	17580
58108	11796
58109	18000
58110	20796
58111	24000
58112	18792
58113	15864
58114	16896
58115	18852
58116	
58117	24564
58118	22104
58119	21600
58120	18660
58121	20604
58122	16092
58123	15600
58124	16128
58125	15492
58126	16800
58127	13368
58128	9048
58129	18204
58130	
58131	19200
58132	12240
58133	18204
58134	11472
58135	21600
58136	22932
58137	18204
58138	23100
58139	24000
58140	26004
58141	12876
58142	
58143	12996
58144	2772
58145	18000
58146	
58147	7188
58148	12996
58149	7932
58150	12624
58151	18360
58152	12000
58153	13788
58154	
58155	24408
58156	17616
58157	12504
58158	12000
58159	12996
58160	17376
58161	15600
58162	20580
58163	14556
58164	13848
58165	15864
58166	21840
58167	19200
58168	36000
58169	31932
58170	
58171	25644
58172	10452
58173	27780
58174	60000
58175	9912
58176	26004
58177	
58178	
58179	17400
58180	26004
58181	23136
58182	40680
58183	20988
58184	16644
58185	19764
58186	14400
58187	14400
58188	16152
58189	20796
58190	15600
58191	10944
58192	15600
58193	12996
58194	12348
58195	17208
58196	18000
58197	15600
58198	16260
58199	20796
58200	14796
58201	20148
58202	16980
58203	
58204	19500
58205	18000
58206	15600
58207	29640
58208	23400
58209	18096
58210	15600
58211	18432
58212	17292
58213	7800
58214	16800
58215	26004
58216	15600
58217	16020
58218	20796
58219	18204
58220	23400
58221	13368
58222	16896
58223	20796
58224	18000
58225	30888
58226	28800
58227	26784
58228	17028
58229	20400
58230	23400
58231	15600
58232	24000
58233	26004
58234	
58235	18204
58236	18204
58237	
58238	24000
58239	18000
58240	18204
58241	18204
58242	20796
58243	19764
58244	19356
58245	14400
58246	20604
58247	18732
58248	18720
58249	23520
58250	19200
58251	18000
58252	20796
58253	24000
58254	23148
58255	20520
58256	18120
58257	18300
58258	
58259	25992
58260	21672
58261	
58262	20796
58263	20880
58264	
58265	
58266	
58267	
58268	7368
58269	18720
58270	6120
58271	10500
58272	
58273	12000
58274	10404
58275	30000
58276	11400
58277	12156
58278	11820
58279	11412
58280	10800
58281	11064
58282	
58283	12240
58284	
58285	
58286	4764
58287	8196
58288	
58289	5112
58290	
58291	
58292	18204
58293	
58294	
58295	
58296	
58297	
58298	
58299	
58300	
58301	
58302	
58303	6240
58304	
58305	
58306	
58307	15600
58308	16140
58309	
58310	12612
58311	17148
58312	14508
58313	23700
58314	19500
58315	18204
58316	15600
58317	18204
58318	17160
58319	23400
58320	13128
58321	15600
58322	15600
58323	20796
58324	13416
58325	18000
58326	18720
58327	17688
58328	
58329	13920
58330	9984
58331	8148
58332	20796
58333	15600
58334	15600
58335	15996
58336	15600
58337	14784
58338	15600
58339	10404
58340	22200
58341	10404
58342	16740
58343	23400
58344	21816
58345	11316
58346	12996
58347	10920
58348	24000
58349	12000
58350	10032
58351	12000
58352	23268
58353	24000
58354	15600
58355	22884
58356	10356
58357	17364
58358	18876
58359	24000
58360	20796
58361	26004
58362	20796
58363	23664
58364	20796
58365	17676
58366	15600
58367	14400
58368	24960
58369	18720
58370	18204
58371	14400
58372	20388
58373	19116
58374	25584
58375	23400
58376	20796
58377	21852
58378	18204
58379	20796
58380	19860
58381	20520
58382	19560
58383	16800
58384	23580
58385	20796
58386	23964
58387	18204
58388	22884
58389	17100
58390	23220
58391	18000
58392	19236
58393	14712
58394	19500
58395	16884
58396	
58397	18204
58398	16800
58399	20196
58400	23316
58401	14856
58402	21852
58403	16248
58404	24744
58405	18000
58406	7800
58407	6420
58408	18204
58409	
58410	
58411	2676
58412	
58413	8700
58414	
58415	23400
58416	21600
58417	
58418	
58419	26400
58420	
58421	7728
58422	9756
58423	9708
58424	7152
58425	12996
58426	19200
58427	6000
58428	10404
58429	15600
58430	
58431	9360
58432	7800
58433	17136
58434	16500
58435	2400
58436	2928
58437	
58438	19200
58439	13200
58440	
58441	10200
58442	20796
58443	7500
58444	
58445	30276
58446	14304
58447	11208
58448	20400
58449	13704
58450	18108
58451	21804
58452	20796
58453	15600
58454	20412
58455	16800
58456	16284
58457	11460
58458	20796
58459	
58460	
58461	20796
58462	
58463	10428
58464	9924
58465	10404
58466	10008
58467	10500
58468	18168
58469	16728
58470	11700
58471	10020
58472	10404
58473	10932
58474	12216
58475	12996
58476	11724
58477	10404
58478	14328
58479	10248
58480	11724
58481	12876
58482	13068
58483	12996
58484	18204
58485	17160
58486	15600
58487	15600
58488	18672
58489	19500
58490	19200
58491	16368
58492	14400
58493	18204
58494	15600
58495	18204
58496	19764
58497	
58498	18204
58499	18204
58500	18204
58501	19368
58502	22104
58503	18204
58504	18204
58505	18204
58506	16800
58507	19836
58508	
58509	18204
58510	
58511	19740
58512	22368
58513	18108
58514	20796
58515	20400
58516	18300
58517	18396
58518	18000
58519	18228
58520	20796
58521	22152
58522	19200
58523	16800
58524	18204
58525	19608
58526	22332
58527	26004
58528	26520
58529	26004
58530	24000
58531	21204
58532	23400
58533	
58534	23400
58535	
58536	18204
58537	18336
58538	17064
58539	19500
58540	19800
58541	20796
58542	22980
58543	20796
58544	27600
58545	18204
58546	26004
58547	20796
58548	
58549	26004
58550	20796
58551	19500
58552	19500
58553	18204
58554	20796
58555	20400
58556	16896
58557	18024
58558	13416
58559	18720
58560	18108
58561	18180
58562	19380
58563	18468
58564	16896
58565	23700
58566	15600
58567	22716
58568	21456
58569	18456
58570	17040
58571	20604
58572	20040
58573	18204
58574	26004
58575	23508
58576	18204
58577	20316
58578	19740
58579	23568
58580	20016
58581	21936
58582	17676
58583	23400
58584	23400
58585	20796
58586	20160
58587	20160
58588	20796
58589	19488
58590	16896
58591	18468
58592	19800
58593	18276
58594	15600
58595	31200
58596	18300
58597	17088
58598	21192
58599	12996
58600	14304
58601	15120
58602	17712
58603	15600
58604	15600
58605	
58606	16896
58607	16392
58608	
58609	15084
58610	16116
58611	12612
58612	15600
58613	12996
58614	12156
58615	12996
58616	8664
58617	13656
58618	12480
58619	12996
58620	16860
58621	
58622	12900
58623	13080
58624	13524
58625	13524
58626	11856
58627	12924
58628	19500
58629	16260
58630	15600
58631	12480
58632	15600
58633	12060
58634	9264
58635	12372
58636	14664
58637	17676
58638	19908
58639	18984
58640	23916
58641	18600
58642	18000
58643	17628
58644	18204
58645	20796
58646	22476
58647	20148
58648	20904
58649	15600
58650	19500
58651	24960
58652	19500
58653	20796
58654	17292
58655	19116
58656	15852
58657	19200
58658	21720
58659	17556
58660	
58661	16932
58662	
58663	19020
58664	18204
58665	18204
58666	19764
58667	18276
58668	19200
58669	18468
58670	17028
58671	16524
58672	13524
58673	15912
58674	17736
58675	15300
58676	15600
58677	15600
58678	18096
58679	18204
58680	15600
58681	15600
58682	15780
58683	10404
58684	
58685	15732
58686	15600
58687	14664
58688	18984
58689	19200
58690	15288
58691	15156
58692	15600
58693	15288
58694	17712
58695	15600
58696	15600
58697	14664
58698	17136
58699	18204
58700	16308
58701	16644
58702	17304
58703	15084
58704	16452
58705	14760
58706	18204
58707	8400
58708	15600
58709	15600
58710	15600
58711	15600
58712	15600
58713	13992
58714	12996
58715	24000
58716	15600
58717	14400
58718	16512
58719	15864
58720	15600
58721	15600
58722	15600
58723	15600
58724	17040
58725	16332
58726	15600
58727	14400
58728	15600
58729	15600
58730	13260
58731	
58732	16908
58733	15840
58734	16740
58735	12696
58736	15600
58737	19392
58738	13200
58739	14556
58740	15408
58741	15372
58742	19368
58743	
58744	
58745	14304
58746	13152
58747	12996
58748	13872
58749	13344
58750	14556
58751	15600
58752	18900
58753	
58754	16644
58755	15600
58756	20796
58757	18204
58758	16848
58759	17184
58760	19656
58761	18000
58762	16464
58763	14160
58764	16800
58765	16152
58766	16848
58767	13416
58768	15600
58769	17976
58770	16008
58771	18204
58772	15564
58773	17592
58774	16116
58775	15336
58776	15600
58777	16380
58778	16380
58779	12252
58780	12744
58781	12480
58782	14400
58783	13524
58784	11544
58785	12996
58786	13260
58787	13200
58788	14304
58789	13260
58790	14400
58791	15264
58792	16752
58793	15600
58794	16896
58795	15600
58796	18048
58797	20796
58798	17028
58799	15600
58800	15168
58801	16896
58802	17652
58803	18024
58804	19200
58805	
58806	17160
58807	17364
58808	22284
58809	19632
58810	23400
58811	18204
58812	15756
58813	18204
58814	17028
58815	19500
58816	18204
